dspztc051	38d4f64545251ac8	12	1	480	0	0	0	0	0	0
hongtu02	39d02bf0ed0638a1	8	1	200	0	0	0	0	0	0
dspztc037	3d9f286021aec5ea	7	1	337	0	0	0	0	0	0
zhongdianhulian03	422a6a05b58861a9	12	1	10	0	0	0	0	0	0
cpstpsj702	42b9e475a1a7da21	1	1	200	0	0	0	0	0	0
dspztc037	449f96a3f1e35428	8	1	171	0	0	0	0	0	0
zhongdianhulian02	46098d4a1efdf119	1	1	44	0	0	0	0	0	0
zhongdianhulian05	46d3574328b15425	13	1	356	0	0	0	0	0	0
zhongdianhulian03	48e0514206c73883	4	1	10	0	0	0	0	0	0
cpstpsj405	4aaa33351acf5c4c	4	1	14	0	0	0	0	0	0
zhongdianhulian05	4cf1b726ef3125d4	6	1	320	0	0	0	0	0	0
dspztc051	4dbd61c1f9007693	5	1	10	0	0	0	0	0	0
dspztc037	4f17db01c0761785	9	1	90	0	0	0	0	0	0
zhongdianhulian05	4fc336a5cd1391ae	5	1	2621	0	0	0	0	0	0
cpstpsj403	50eb8013be35df4c	1	1	10	0	0	0	0	0	0
yuanwei03	522c8dc9af4ce75a	1	1	80	0	0	0	0	0	0
cpstpsj702	5384f7b9fda76213	5	1	542	0	0	0	0	0	0
hongtu04	53b6249d22ef7449	3	1	120	0	0	0	0	0	0
dspztc051	53bf9dd24affdb63	8	1	348	0	0	0	0	0	0
yuanwei02	53c66f8e68138782	2	1	20	0	0	0	0	0	0
zhongdianhulian03	54b7200c32756b25	11	1	60	0	0	0	0	0	0
	54c39db10f72aaa0	15	1	940	1	0	0	0	0	0
dspztc037	5682a1eedf15c3b1	5	1	10	0	0	0	0	0	0
cpsst13	56d9b8dc5b8d9057	4	1	152	0	0	0	0	0	0
dspztc037	57f5b6c3767052f0	6	1	60	0	0	0	0	0	0
dspztc042	581b2e2f56af2e31	15	1	242	0	0	0	0	0	0
fenghuangxinwen03	5895657119f732af	7	1	10	0	0	0	0	0	0
yuanwei03	59abc482cbb229cb	2	1	39	0	0	0	0	0	0
zhongdianhulian04	5a3174c41a6c4ab5	3	1	10	0	0	0	0	0	0
yuanwei02	5d8c1366ddaeb3a8	7	1	40	0	0	0	0	0	0
nianren02	5da38a280cd3a81f	9	1	80	0	0	0	0	0	0
zhongdianhulian03	5daa8626c296a974	1	1	284	0	0	0	0	0	0
zhongdianhulian03	5f1c99617fd035d3	15	1	24	0	0	0	0	0	0
zhongdianhulian05	63b4828a425bd896	4	1	40	0	0	0	0	0	0
zhongdianhulian03	64c9ad4e7b3341c9	1	1	32	0	0	0	0	0	0
zhongdianhulian05	65006e9bc2b1791a	15	1	604	0	0	0	0	0	0
dspztc009	652cb577e268f3df	4	1	15	0	0	0	1	0	0
zhongdianhulian03	68368bd280b4865b	7	1	11	0	0	0	0	0	0
zhongdianhulian05	6d353f00935e52e5	3	1	194	0	0	0	0	0	0
	6d838d6edf0cfea8	8	1	34	1	0	0	0	0	0
cpstpsj403	7243ced71bec2807	2	1	223	0	0	0	0	0	0
zhongdianhulian02	738820b912f1c123	3	1	276	0	0	0	0	0	0
zhongdianhulian05	74ed7ce0e838ff25	15	1	400	0	0	0	0	0	0
zhongdianhulian03	75bacca56c7ebb87	11	1	68	0	0	0	0	0	0
zhongdianhulian05	75ef9552171324ed	15	1	955	0	0	0	0	0	0
dspztc051	766aaf3a2d37aac0	4	1	400	0	0	0	0	0	0
dspztc043	7a8860ca221f4578	3	1	240	0	0	0	0	0	0
dspztc051	7d93c8cbe9230223	5	1	60	0	0	0	0	0	0
zhongdianhulian02	7de18dcf4c07f8d3	1	1	10	0	0	0	0	0	0
fenghuangxinwen03	81f93afc1e57e4e9	1	1	400	0	0	0	0	0	0
cpstpsj408	83b6d8881e4cdf0e	4	1	400	0	0	0	0	0	0
zhongdianhulian01	848356c78fdf31f8	2	1	10	0	0	0	0	0	0
zhongdianhulian03	85d07a4586efd72a	6	1	320	0	0	0	0	0	0
zhongdianhulian03	886ce09e86312b72	5	1	71	0	0	0	0	0	0
fenghuangxinwen04	8d837ae81f159883	15	1	796	0	0	0	0	0	0
yuanwei02	8fbd221b51998353	1	1	435	0	0	0	0	0	0
dspztc043	8fd2c1e469711ad4	3	1	488	0	0	0	0	0	0
yuanwei02	90b9eb9da49333ad	1	1	10	0	0	0	0	0	0
cpstpsj405	936bbe909e0b9565	2	1	10	0	0	0	0	0	0
zhongdianhulian03	9545565a662dede4	3	1	224	0	0	0	0	0	0
zhongdianhulian03	963166915bc6cfd7	5	1	39	0	0	0	0	0	0
zhongdianhulian05	977960480e8bf50d	8	1	41	0	1	0	0	0	0
yuanwei02	97f0025ebb97e93c	1	1	10	0	0	0	0	0	0
dspztc051	983ff8c08a3bb8bd	11	1	400	0	0	0	0	0	0
zhongdianhulian02	994cef1e214119c2	4	1	86	0	0	0	0	0	0
cpstpsj405	9b92e8e092a46f14	1	1	10	0	0	0	0	0	0
zhongdianhulian02	9bb7c9f038d5b634	1	1	40	0	0	0	0	0	0
dspztc051	9ca1830696642e78	2	1	320	0	0	0	0	0	2
nianren02	9ceaba269a7619b4	14	1	360	0	0	0	0	0	0
cpstpsj702	9e56f5b81ae4c802	7	1	60	0	0	0	0	0	0
yuanwei02	a0f39cb98cd69425	6	1	40	0	0	0	0	0	0
dspztc051	a1334ab7aa05989b	5	1	120	0	0	0	0	0	0
dspztc037	a1df5676739736a0	8	1	60	0	0	0	0	0	0
dspztc042	a2ebc6bf1e1dede5	12	1	560	0	0	0	0	0	0
yuanwei03	a44dd6f4517886a9	1	1	10	0	0	0	0	0	0
yingshu01	a4d3e6f5a4cfd51c	1	1	10	0	0	0	0	0	0
nianren02	a61169d408bd3e08	5	1	61	0	0	0	0	0	0
zhongdianhulian05	a663b92ee0714ee9	15	1	51	0	0	0	0	0	0
zhongdianhulian05	a7c2b671b8759f95	15	1	807	0	0	0	0	0	0
fenghuangxinwen03	a7d730371ae736a8	7	1	116	0	0	0	0	0	0
dspztc051	a86ee327b96ca09a	6	1	60	0	0	0	0	0	1
yuanwei02	aa53eff71c42befe	1	1	41	0	0	0	0	0	0
fenghuangxinwen03	aa65b227481da3f1	6	1	480	0	0	0	0	0	0
jiaoyin10	ab9ef6321c68b3e6	5	1	200	0	0	0	0	0	0
zhongdianhulian03	ad37361e19089361	3	1	600	0	0	0	0	0	1
dspztc037	adcbf9ba51f29edc	8	1	112	0	0	0	0	0	0
hongtu03	ae38128e3761a932	4	1	320	0	0	0	0	0	0
cpstpsj413	b067e00cc1becd21	6	1	10	0	0	0	0	0	0
zhongdianhulian03	b108759345d63a13	4	1	60	0	0	0	0	0	0
dspztc051	b2ac3096e23c0fac	2	1	100	0	0	0	0	0	0
zhongdianhulian05	b2fa0d2d4d690cf0	6	1	81	0	0	0	0	0	0
yuanwei03	b355537cbbdd27f8	1	1	59	0	0	0	0	0	0
zhongdianhulian05	b5ea2136ce3359c5	11	1	192	0	0	0	0	0	0
zhongdianhulian05	b64289074a03c825	6	1	520	0	0	0	0	0	0
dspztc036	b69bd79af0c96167	2	1	120	0	0	0	0	0	0
zhongdianhulian05	b956a6fa6e95e1c5	9	1	911	0	0	0	0	0	0
zhongdianhulian03	bb2f9b95c8042ecc	15	1	1800	0	0	0	0	0	0
	be30aa0659528acf	2	1	10	1	0	0	0	0	0
dspztc051	be8ee609d1528d77	3	1	78	0	0	0	0	0	0
zhongdianhulian03	beafbd7f78ec56bc	14	1	40	0	0	0	0	0	0
cpstpsj405	c0a0657fae4aabb9	5	1	680	0	0	0	0	0	0
dspztc027	c1341b49c6ed7da9	5	1	480	0	0	0	0	0	0
zhongdianhulian02	c512f0a57af303cc	10	1	1196	0	0	0	0	0	0
cpstpsj8199	c7267f1357571086	7	1	60	0	0	0	0	0	0
zhongdianhulian05	c7d9799cc94e2d76	15	1	10	0	0	0	0	0	0
zhongdianhulian03	c882f3a0a4454189	14	1	10	0	0	0	0	0	0
zhongdianhulian03	c8b065bd7c3f1b77	10	1	10	0	0	0	0	0	0
zhongdianhulian01	c8db6a93d604a602	1	1	44	0	0	0	0	0	0
cpstpsj403	cade18915e6f80cd	6	1	60	0	0	0	0	0	0
zhongdianhulian01	cb02b82abe9a7103	1	1	10	0	0	0	0	0	0
zhongdianhulian03	cb826388fcd75ce3	15	1	75	0	0	0	0	0	0
dspztc051	cff1a6f8c98be2a1	4	1	340	0	0	0	0	0	0
zhongdianhulian03	d00dceda9dc82aea	15	1	1012	0	0	0	0	0	0
zhongdianhulian04	d0429ac9390d5d74	4	1	20	0	0	0	0	0	0
dspztc051	d145c097f9193149	1	1	10	0	0	0	0	0	0
zhongdianhulian04	d411ad5359180044	2	1	60	0	0	0	0	0	0
zhongdianhulian03	d4d317d753578ea1	8	1	10	0	0	0	0	0	0
zhongdianhulian05	d52dcac6306ca914	2	1	93	0	0	0	0	0	0
yingshu01	002f04b30973e97f	1	1	320	0	0	0	0	0	0
nianren02	01138b700326d1c9	2	1	280	0	0	0	0	0	0
yuanwei03	03616fbfe8f79633	1	1	20	0	0	0	0	0	0
zhongdianhulian02	05d44b694d7fdd19	1	1	600	0	0	0	0	0	0
dspztc051	06ce6a2ff3070889	9	1	280	0	0	0	0	0	0
hongtu02	0802635f505a576d	1	1	10	0	0	0	0	0	0
dspztc037	08d23984438bc07a	5	1	10	0	0	0	0	0	0
	09b630b2e9c7d62f	15	2	2067	2	0	0	0	0	0
cpstpsj408	0eac3b7d51683187	2	1	80	0	0	0	0	0	0
fenghuangxinwen03	10fa39c11a1bcc32	4	1	140	0	0	0	0	0	0
dspztc043	13aa8ec595982e2f	2	1	10	0	0	0	0	0	0
dspztc037	140f4ba60824770a	11	1	60	0	0	0	0	0	0
zhongdianhulian01	14ae30d091925752	1	1	10	0	0	0	0	0	0
fenghuangxinwen03	14f3197a1b2f791f	3	1	286	0	0	0	0	0	0
nianren02	159c2f1da301651e	14	1	835	0	0	0	0	0	0
dspztc051	1679460d8ded8931	1	1	60	0	0	0	0	0	0
dspztc051	171e858896bbea41	1	1	480	0	0	0	0	0	0
dspztc051	178ff2f71e312f40	6	1	120	0	0	0	0	0	0
	1df88bd738568002	6	2	128	1	0	0	0	0	0
hongtu03	1df88bd738568002	6	2	128	1	0	0	0	0	0
dspztc051	1ec436c8c09dd928	2	1	160	0	0	0	0	0	0
zhongdianhulian05	2015ebf520764a17	15	1	1280	0	0	0	0	0	0
yingshu01	23e128148e091ea3	1	1	10	0	0	0	0	0	0
cpstpsj405	24657e3c1d8facd7	3	1	137	0	0	0	0	0	0
yuanwei02	247e59776b8e12f2	3	1	60	0	0	0	0	0	0
dspztc009	249f92104537982c	10	1	344	0	0	0	0	0	0
fenghuangxinwen04	266d1c4f44e579d9	2	1	10	0	0	0	0	0	0
zhongdianhulian03	26804e9a2f430e7b	15	1	2315	0	1	0	0	0	0
zhongdianhulian03	26c36840537166ab	12	1	400	0	0	0	0	0	0
zhongdianhulian03	274691959044c12d	15	1	2000	0	0	0	0	0	0
fenghuangxinwen03	27575ac41a2185d5	3	1	52	0	0	0	0	0	0
jiaoyin10	2758fb4866cf63f4	5	1	10	0	0	0	0	0	0
zhongdianhulian05	27e47f81f0b9eb7f	5	1	169	0	0	0	0	0	0
zhongdianhulian03	2914292aca914761	12	1	720	0	0	0	0	0	0
hongtu03	2a8a7e050d2870ae	1	1	220	0	0	0	0	0	0
hongtu02	2bf8b22b8071c946	5	1	120	0	0	0	0	0	0
cpstpsj702	2d04d0720b9d0bb7	5	1	32	0	0	0	0	0	0
fenghuangxinwen03	2db749951afee1cf	11	1	747	0	1	0	0	0	0
zhongdianhulian05	31779af19a2098a4	1	1	66	0	0	0	0	0	0
zhongdianhulian01	332e8f50598a76c0	1	1	20	0	1	0	0	0	0
zhongdianhulian03	333b217dfcf9c0af	4	1	40	0	0	0	0	0	0
dspztc051	35607a5ccbe61894	1	1	120	0	0	0	0	0	0
zhongdianhulian03	3666c0c471ab68cd	8	1	680	0	0	0	0	0	0
dspztc051	367b614adc8d5b07	11	1	360	0	0	0	0	0	0
zhongdianhulian05	3799cb56a6e04787	10	1	189	0	0	0	0	0	0
dspztc041	386f9b2c1c8225a2	1	1	114	0	0	0	0	0	0
zhongdianhulian05	3acab18a149e947b	2	1	66	0	0	0	0	0	0
hongtu03	3b3da486c61068f0	15	1	159	0	0	0	0	0	0
zhongdianhulian05	3f344a3e38d65ee9	5	1	2320	0	0	0	0	0	0
cpstpsj405	403ce15dd922a3bd	3	1	1600	0	0	0	0	0	0
zhongdianhulian05	443993657674d6a6	4	1	40	0	0	0	0	0	0
zhongdianhulian05	44dbcda0ac46f0ab	3	1	592	0	0	0	0	0	0
dspztc051	46a928087b60458a	6	1	10	0	0	0	0	0	0
nianren02	49cc8caea6be101d	15	1	200	0	0	0	0	0	0
zhongdianhulian01	4f9689a6842df031	2	1	60	0	0	0	0	0	0
zhongdianhulian05	4fef42e2b2377a97	12	1	1279	0	0	0	0	0	0
dspztc043	50486609d20b8898	5	1	60	0	0	0	0	0	0
dspztc037	507ff168fada82ef	3	1	680	0	0	0	0	0	0
cpskg10	508e9bb71ad0de6d	3	1	31	0	0	0	0	0	0
dspztc042	521eb7e246c8f4b7	2	1	168	0	0	0	0	0	0
	5279bb04d5e58a57	5	2	656	2	0	0	0	0	0
zhongdianhulian02	52de2e544e17c614	1	1	187	0	0	0	0	0	0
dspztc037	54877fe18a2f497e	9	1	312	0	0	0	0	0	0
jiaoyin10	556b05a65569f0fc	4	1	306	0	0	0	0	0	0
dspztc037	56163ac4fdcb002f	11	1	200	0	0	0	0	0	0
	57786fffea5ccae2	1	1	130	1	0	0	0	0	0
yuanwei02	594bbedf76061520	1	1	80	0	0	0	0	0	0
cpstpsj408	5aecdde5c082a28c	1	1	720	0	0	0	0	0	0
	5b63ca1c408af990	1	1	150	1	0	0	0	0	0
jiaoyin02	5c546cb91cc2446c	15	1	400	0	0	0	0	0	0
zhongdianhulian05	5ca3c149163bdf8d	6	1	320	0	0	0	0	0	0
dspztc042	5cc2ebb51e0bf7c1	8	1	600	0	0	0	0	0	0
fenghuangxinwen04	5e526877a6376812	3	1	60	0	0	0	0	0	0
zhongdianhulian03	5fe52d4ba55e08b9	15	1	800	0	0	0	0	0	0
nianren02	62883437412820b6	7	1	80	0	0	0	0	0	0
dspztc043	65679e64446377c3	2	1	10	0	0	0	0	0	0
dspztc051	65d0b150a632938f	7	1	20	0	0	0	0	0	0
dspztc051	66bbaa37e7593d97	10	1	480	0	0	0	0	0	0
yuanwei03	69c0b1eac43467bb	2	1	39	0	0	0	0	0	0
cpstpsj407	6bdc8850d2d9e6ad	11	1	119	0	0	0	0	0	0
fenghuangxinwen03	6f82bd0c1a6aee03	3	1	59	0	0	0	0	0	0
cpstpsj702	6f858e862964f9e4	4	1	140	0	0	0	0	0	0
zhongdianhulian03	70622e12eb770221	15	1	720	0	0	0	0	0	0
fenghuangxinwen03	750c8ab21b481302	6	1	1200	0	0	0	0	0	0
hongtu02	76454c9996d18e69	3	1	10	0	0	0	0	0	0
dspztc048	7becce2fcb8355a0	5	1	620	0	0	0	0	0	0
hongtu04	7f08158e8d6a5e7c	2	1	20	0	0	0	0	0	0
dspztc051	822b1ab77cf9f99c	10	1	320	0	0	0	0	0	0
dspztc037	8480bf7d24b05652	6	1	10	0	0	0	0	0	0
yuanwei02	86a6bce277b43054	6	1	36	0	0	0	0	0	0
dspztc042	87926d17e69e23ae	2	1	10	0	0	0	0	0	0
zhongdianhulian03	88907515570dc2ee	10	1	60	0	0	0	0	0	0
fenghuangxinwen03	8a6f37c11adfaf7c	8	1	180	0	0	0	0	0	0
yingshu01	8bd9309e67d755e8	1	1	160	0	0	0	0	0	0
cpstpsj702	8c7599b9f2db6b65	2	1	439	0	0	0	0	0	0
fenghuangxinwen03	9175a24f19ced3b2	12	1	260	0	0	0	0	0	0
hongtu02	936b852afdd5aa0d	3	1	52	0	0	0	0	0	0
zhongdianhulian04	948fa0d20f71651c	2	1	400	0	0	0	0	0	0
zhongdianhulian05	94da68986fb4b9d8	6	1	640	0	0	0	0	0	0
zhongdianhulian03	95e22dbded10a601	6	1	93	0	0	0	1	0	0
zhongdianhulian05	9608dfc4671032de	5	1	10	0	0	0	0	0	0
yuanwei02	9631fc80cec09a54	2	1	160	0	0	0	0	0	0
fenghuangxinwen04	968683c733f25d3a	2	1	40	0	0	0	0	0	0
dspztc051	9b62df8fa42d26ed	4	1	1451	0	0	0	0	0	0
zhongdianhulian01	9e79f47dc7708cfa	2	2	342	1	0	0	0	0	0
	9e79f47dc7708cfa	2	2	342	1	0	0	0	0	0
nianren01	9e8f437ef55307f0	3	1	10	0	0	0	0	0	0
dspztc042	9f6c8b661e53f70c	1	1	114	0	0	0	0	0	0
dspztc027	a0ca14f7670c650d	5	1	480	0	0	0	0	0	0
dspztc037	a2646ff0b1b3e2cc	2	1	25	0	0	0	0	0	0
dspztc042	a41382f61e1e3972	5	1	20	0	0	0	0	0	0
zhongdianhulian01	a582659e23359cc8	1	1	200	0	0	0	0	0	0
	a736b0d6c112589b	15	1	1944	1	0	0	0	0	0
zhongdianhulian03	a7535b60d66f0398	11	1	472	0	0	0	0	0	0
yuanwei02	a8bd4aad997f69c6	1	1	10	0	0	0	0	0	0
hongtu02	a96004412b56ce6e	1	1	10	0	0	0	0	0	0
zhongdianhulian02	aa0bd309be976cf6	2	1	200	0	0	0	0	0	0
fenghuangxinwen03	aa8fb2861a7a0bf9	12	1	116	0	0	0	0	0	0
dspztc012	aaa3baf2d1eccb10	6	1	50	0	0	0	0	0	0
zhongdianhulian02	aafeced3b16c1624	1	1	600	0	0	0	0	0	0
cpstpsj407	aba621311db24cbf	13	1	10	0	0	0	0	0	0
	ac49f3cb49ddb13b	6	1	397	1	0	0	0	0	0
cpstpsj703	ac81952a1aa77def	7	1	80	0	0	0	0	0	0
zhongdianhulian05	aebdd0a518dee11b	15	1	1520	0	0	0	0	0	0
zhongdianhulian05	af801b65081e930c	5	1	1955	0	0	0	0	0	0
fenghuangxinwen04	af803b674b13a77f	2	1	80	0	0	0	0	0	0
dspztc012	b244300d1d46216c	11	1	200	0	0	0	0	0	0
fenghuangxinwen03	b39c8c06dde9730e	9	1	164	0	0	0	0	0	0
hongtu03	b3bec7c141a9a811	7	1	10	0	0	0	0	0	0
zhongdianhulian05	b6d89b41e24ee5aa	15	1	1600	0	0	0	0	0	0
zhongdianhulian05	b8869766dc9d03e0	1	1	10	0	0	0	0	0	0
cpstpsj702	bb514a0519a29c19	5	1	28	0	0	0	0	0	0
dspztc037	bb8ab5951528df26	10	1	19	0	0	0	0	0	0
zhongdianhulian01	be28353e6394b14a	1	1	102	0	0	0	0	0	0
hongtu03	bfbfee887878fadc	7	1	10	0	0	0	0	0	0
cpsst04	c025338d1b245dfc	4	1	20	0	0	0	0	0	0
dspztc049	c0d69973b9c40dcc	2	1	480	0	0	0	0	0	0
zhongdianhulian03	c42dc59487f81da6	15	1	440	0	0	0	0	0	0
yuanwei02	c5cf7b3b15a2ca26	1	1	10	0	0	0	0	0	0
dspztc037	c6361f1c109311ae	12	1	300	0	0	0	0	0	0
zhongdianhulian02	c659472ba14bca30	2	1	192	0	0	0	0	0	0
zhongdianhulian03	cbdbd0e5a3d8a713	2	1	26	0	0	0	0	0	0
zhongdianhulian05	cca6ae37483a8a31	1	1	140	0	0	0	0	0	0
cpstpsj702	cccf71e31a82d081	4	1	32	0	0	0	0	0	0
dspztc051	ce57fcfac0c35b07	8	1	214	0	0	0	0	0	0
fenghuangxinwen03	cea584521a4c5a56	12	1	167	0	0	0	0	0	0
yuanwei02	cf0a16e6b0a50d55	5	1	10	0	0	0	0	0	0
zhongdianhulian04	cfc11f3e59946805	3	1	20	0	0	0	0	0	0
zhongdianhulian05	d0831395b15acc71	5	1	120	0	0	0	0	0	0
zhongdianhulian02	d270dc4733755fd6	1	1	200	0	0	0	0	0	0
jiaoyin02	d68948f91ce18d6a	15	1	2315	0	0	0	0	0	0
yuanwei03	028c63dce26786d2	4	1	60	0	0	0	0	0	0
zhongdianhulian04	033681a9906a1f61	4	1	272	0	0	0	0	0	0
	03f45547f3c6c3ab	11	1	448	1	0	0	0	0	0
hongtu03	085364caaa5bdc6a	5	1	64	0	0	0	0	0	0
zhongdianhulian01	0b00849629ddcb08	1	1	20	0	0	0	0	0	0
dspztc051	1320306597191605	6	1	10	0	0	0	0	0	0
dspztc041	13d2080808b7ae16	11	1	2000	0	0	0	0	0	0
dspztc050	15a383a0ce7bcec7	2	1	170	0	0	0	0	0	0
dspztc051	15d7aa3b748055ad	2	1	200	0	0	0	0	0	0
dspztc037	17f313e298cd8e76	10	1	240	0	0	0	0	0	0
dspztc043	18d790242df54846	3	1	82	0	0	0	0	0	0
dspztc051	1a2382eb88c6df90	4	1	101	0	0	0	0	0	0
cpstpsj413	1d188e19c99433f0	2	1	10	0	0	0	0	0	0
zhongdianhulian04	21b0180d2725894c	2	1	60	0	0	0	0	0	0
fenghuangxinwen03	2814c53f1a58a508	12	1	53	0	0	0	0	0	0
zhongdianhulian05	29cdcaa866b68cf7	4	1	600	0	0	0	0	0	0
cpstpsj405	2fb46885bf6e1ea6	3	1	21	0	0	0	0	0	0
zhongdianhulian05	30a08fc86626058a	13	1	920	0	0	0	0	0	0
zhongdianhulian02	31455ac98df231a0	2	1	88	0	0	0	0	0	0
zhongdianhulian03	3182823487637867	8	1	744	0	0	0	0	0	0
zhongdianhulian03	31cd6887a5046bb5	4	1	1800	0	0	0	0	0	0
cpstpsj702	359dbcd3315fd6e8	10	1	60	0	0	0	0	0	0
dspztc041	3664d8f7de929816	4	1	664	0	0	0	0	0	0
zhongdianhulian04	39211c8b984b21e5	2	1	120	0	0	0	0	0	0
zhongdianhulian03	392d43237e893fb2	8	1	306	0	0	0	0	0	0
dspztc051	3b1e0d6e29d6f997	3	1	28	0	0	0	0	0	1
dspztc051	3bc2eb670eb51fcb	4	1	32	0	0	0	0	0	0
nianren02	3c4fdfa0a0b6e0c4	15	1	720	0	0	0	0	0	0
zhongdianhulian03	3e8b262e7c47e213	4	1	10	0	0	0	0	0	0
cpstpsj702	40060f4e1ba85cec	6	1	276	0	0	0	0	0	0
dspztc042	40e9e6f08e8940c4	14	1	524	0	0	0	0	0	0
nianren02	41f9816517be709a	9	1	60	0	0	0	0	0	0
zhongdianhulian04	42c97eb60e939b0e	4	1	60	0	0	0	0	0	0
nianren02	42ef340a28ea3215	13	1	240	0	0	0	0	0	0
zhongdianhulian03	431efe9c4af6c19a	6	1	200	0	0	0	0	0	0
dspztc037	4524a153bf595505	6	1	20	0	0	0	0	0	0
dspztc041	452b7be652ea7b71	15	1	1027	0	0	0	0	0	0
zhongdianhulian01	4571a44908a3f3b8	1	1	24	0	0	0	0	0	0
zhongdianhulian05	45b3b8be8f0bbd1f	4	1	320	0	0	0	0	0	0
zhongdianhulian01	46fe9e21cc6d3f7b	1	1	58	0	0	0	0	0	0
dspztc051	476c65dea12f8f1a	10	1	404	0	0	0	0	0	0
dspztc051	48029eb9eede03ab	5	1	10	0	0	0	0	0	0
hongtu02	4cfb9c371364811f	3	1	10	0	0	0	0	0	0
zhongdianhulian05	4eaf1ec372c2d09c	8	1	104	0	0	0	0	0	0
dspztc041	4ec68a1266923db6	10	1	520	0	0	0	0	0	0
dspztc051	4f31faacdf30eb0d	3	1	20	0	0	0	0	0	0
dspztc013	4f63edb0985f9d59	2	1	173	0	0	0	0	0	0
dspztc051	4f76a1d1bbfcd643	4	1	10	0	0	0	0	0	0
dspztc048	4fe1590aa01e787e	5	1	44	0	0	0	0	0	0
zhongdianhulian05	50194f299cdd4102	15	1	1186	0	1	0	0	0	0
yuanwei02	50fd9f697ab158d8	1	1	10	0	0	0	0	0	0
zhongdianhulian05	523c789bf6498711	2	1	764	0	0	0	0	0	0
dspztc037	52562333147b209d	6	1	10	0	0	0	0	0	0
zhongdianhulian01	53d1741a25de5c09	1	1	10	0	0	0	0	0	0
nianren02	5491f2518e4bb5d5	10	1	600	0	0	0	0	0	0
yuanwei05	55551e4f5e98e45a	1	1	368	0	0	0	0	0	0
cpstpsj702	5600f7ebc4ad2b5a	3	1	405	0	0	0	0	0	0
cpstpsj407	567b3976239c82f2	4	1	700	0	0	0	0	0	0
zhongdianhulian03	58b7cb7eb73a7ff5	7	1	27	0	0	0	0	0	0
zhongdianhulian03	5ad1b1b859e7b3a4	14	1	10	0	0	0	0	0	0
zhongdianhulian05	5b4d6017eae1ca36	1	1	10	0	0	0	0	0	0
cpstpsj702	5b5d71411e0b9c44	11	1	60	0	0	0	0	0	0
cpstpsj408	6092a255bffb49f7	1	1	60	0	0	0	0	0	0
zhongdianhulian05	6226b00662d5c764	3	1	35	0	0	0	0	0	0
zhongdianhulian03	63026cab2fbfb6ec	3	1	356	0	0	0	0	0	0
zhongdianhulian03	63f64d104898f870	8	1	800	0	0	0	0	0	0
dspztc009	66397aa141ab99d0	6	1	10	0	0	0	0	0	0
dspztc051	66ae41be1ef30db9	4	1	10	0	0	0	0	0	0
